sep=;
CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
-748.668716033956;-987.672796305927;-1031.61144998073;-1095.34679791719;-905.866515925771;-1193.04303334328;-672.270769548016;-953.643971503799;3259;0;500;-7739;-14759;46;206;-23;309530;500;10:43:32.576722
-901.23209323467;-1061.94153234398;-1072.39163789316;-1205.35969522408;-1058.50609923181;-1567.27050201406;-692.033425059474;-862.263713430474;3259;0;500;-7739;-14759;46;206;-23;309531;500;10:43:32.576753
-973.74549621651;-1253.71861346299;-1182.81202639385;-1388.80619903613;-1353.29621710625;-1851.54532494073;-824.810013345923;-1047.60198029588;3259;0;500;-7739;-14759;46;206;-23;309532;500;10:43:32.576775
-745.889620335462;-1072.24879627329;-1064.81374645239;-1250.44694463461;-1120.61029129406;-1524.64368100516;-912.902425026915;-1099.62967945421;3259;0;500;-7739;-14759;46;206;-23;309533;500;10:43:32.576796
-681.531408836222;-928.342253541689;-894.055745911571;-1093.45780919193;-1085.48589139665;-1696.09898331786;-807.949157809067;-924.925983855319;3259;0;500;-7739;-14759;46;206;-23;309534;500;10:43:32.576820
-888.66398747363;-1033.29245846347;-951.831709114661;-1075.09906988512;-1033.41185266383;-1795.46397267732;-855.894936792955;-989.364823497007;3259;0;500;-7739;-14759;46;206;-23;309535;500;10:43:32.576844
-834.014849556665;-1102.72107721531;-1017.7314760069;-1073.19811109698;-1003.33599117337;-1408.51372718369;-656.647872846792;-877.493325665153;3259;0;598;-7788;-14762;12;374;-48;309536;500;10:43:32.576871
-630.395961663633;-1104.87993702798;-1040.94514592629;-1047.22035886048;-907.341987314996;-836.1679955397;-613.22490398241;-854.800927676897;3259;0;598;-7788;-14762;12;374;-48;309537;500;10:43:32.576897
-308.371261531037;-700.072103513009;-657.673886063445;-608.531286128728;-593.360367353934;-578.490243892796;-634.140201889038;-644.427839441586;3259;0;598;-7788;-14762;12;374;-48;309538;500;10:43:32.576924
-562.537184995373;-869.550008783749;-901.29501856097;-851.055654102438;-752.050087096935;-687.258612348529;-812.569456703799;-906.824196136911;3259;0;598;-7788;-14762;12;374;-48;309539;500;10:43:32.576970
-495.446494154036;-831.676956365856;-807.964732492051;-724.422236663306;-562.15035950874;-271.730672537943;-653.826627773484;-640.851919903864;3259;0;598;-7788;-14762;12;374;-48;309540;500;10:43:32.577575
-516.41061207747;-785.589369275686;-751.851399334284;-728.248300363176;-592.908042486636;-371.262785510573;-535.801423870724;-614.026950355807;3259;0;598;-7788;-14762;12;374;-48;309541;500;10:43:32.577614
-619.294727731393;-856.903022075702;-822.464444402521;-764.808420350225;-676.413198851555;-514.832107094057;-559.438804464125;-710.77935228627;3259;0;598;-7788;-14762;12;374;-48;309542;500;10:43:32.577665
-616.645934135774;-871.065648592693;-805.776930972469;-746.403473651742;-646.079443570859;-431.152341408865;-837.724485231185;-918.073686987822;3259;0;598;-7788;-14762;12;374;-48;309543;500;10:43:32.577694
-561.586268508585;-827.579679361976;-784.8062988458;-831.396107844961;-713.505109607271;-537.63913255349;-751.556462008816;-829.204764642454;3259;0;598;-7788;-14762;12;374;-48;309544;500;10:43:32.577723
-653.915132396217;-936.190064505793;-913.912189360317;-1087.38170600647;-1098.94544897791;-1230.23909261003;-854.882283750353;-1025.31529124961;3259;0;598;-7788;-14762;12;374;-48;309545;500;10:43:32.577764
-680.538246123688;-934.534961018261;-902.70969504297;-1036.69232780745;-1236.70021812333;-1393.29872759335;-877.070120318997;-1059.29326929907;3259;0;595;-7739;-14724;27;228;99;309546;500;10:43:32.577796
-648.716795033936;-838.226433983598;-761.77029883521;-822.353321508353;-995.149113842572;-1013.14607448926;-758.981230052726;-945.156879309228;3259;0;595;-7739;-14724;27;228;99;309547;500;10:43:32.577828
-561.003760786622;-716.782549586483;-714.101687720522;-837.120632551528;-926.383601564091;-951.665248744669;-747.987926842108;-971.06097199897;3259;0;595;-7739;-14724;27;228;99;309548;500;10:43:32.577873
-746.840177500307;-837.430394146739;-939.133419813312;-1032.16768270841;-1062.84063376896;-1132.5202418754;-904.472436219352;-1179.24253525815;3259;0;595;-7739;-14724;27;228;99;309549;500;10:43:32.577911
-782.458178646623;-867.480969823392;-764.372118300177;-1024.35717741445;-1101.64149830428;-1071.92918645857;-919.334621059902;-1182.74905621892;3259;0;595;-7739;-14724;27;228;99;309550;500;10:43:32.577946
-599.194310137729;-757.703740655642;-672.584196635322;-1007.76184733493;-1101.05979619346;-1006.01257731813;-829.842170406451;-1002.21718983723;3259;0;595;-7739;-14724;27;228;99;309551;500;10:43:32.577992
-625.330966089231;-777.109686655162;-578.8935751691;-800.560558279363;-810.857478863151;-784.625833045738;-843.166354971265;-1040.53650893063;3259;0;595;-7739;-14724;27;228;99;309552;500;10:43:32.578029
-660.06366298623;-847.535419656816;-652.210173056103;-971.777362086178;-992.641590591759;-1037.17749981446;-881.073207138551;-1056.26780883144;3259;0;595;-7739;-14724;27;228;99;309553;500;10:43:32.578140
-576.42716247084;-816.552261723946;-598.816658501919;-1072.19887277701;-1134.27886273398;-1102.91891272635;-730.307348177629;-887.183838855966;3259;0;595;-7739;-14724;27;228;99;309554;500;10:43:32.623552
-726.233793781077;-930.322521603584;-689.837669023257;-1250.43795736379;-1436.28425163599;-1223.87223679374;-735.261341438404;-983.918008976336;3259;0;595;-7739;-14724;27;228;99;309555;500;10:43:32.623588
-914.82727446933;-1074.76731565191;-773.006998159358;-1130.9794931338;-1307.64755714853;-1240.70639031603;-767.278163348955;-1126.42994210223;3259;0;581;-7690;-14723;-66;254;39;309556;500;10:43:32.623616
-972.411844482996;-1265.91005465756;-1090.77771008633;-1441.93955325791;-1311.37530066368;-1412.15808056772;-508.540923550099;-1023.96196106367;3259;0;581;-7690;-14723;-66;254;39;309557;500;10:43:32.623647
-769.563404303562;-1072.87812696064;-1046.93865629427;-1371.89595599546;-1244.03256157212;-1433.10870770371;-315.484985465103;-816.877249966055;3259;0;581;-7690;-14723;-66;254;39;309558;500;10:43:32.623677
-807.144537204798;-898.115355623025;-751.869022582534;-893.44836595922;-875.866328096396;-1226.57764852577;-892.867615360495;-1202.00823846307;3259;0;581;-7690;-14723;-66;254;39;309559;500;10:43:32.623707
-749.688299762859;-824.897071001442;-704.67345338267;-871.782569984216;-739.209762465194;-953.360215777867;-954.53683461377;-1152.08877147014;3259;0;581;-7690;-14723;-66;254;39;309560;500;10:43:32.623739
-772.134937822103;-838.705287217393;-732.108950642617;-909.090184314997;-864.150502736248;-1000.27998379339;-1023.32358116894;-1182.64177948141;3259;0;581;-7690;-14723;-66;254;39;309561;500;10:43:32.624530
-781.020870787542;-889.705120177233;-803.421962450318;-889.601020993909;-834.00567618494;-1003.85011407828;-1010.49394067918;-1133.42809980921;3259;0;581;-7690;-14723;-66;254;39;309562;500;10:43:32.624601
-862.516504444088;-995.304611640408;-1007.38130230385;-1140.49305294838;-1089.84563162665;-1262.08263202284;-764.613585646603;-1020.46767067973;3259;0;581;-7690;-14723;-66;254;39;309563;500;10:43:32.624668
-837.753777413294;-963.488321074466;-972.885759289764;-1206.61533863384;-1246.97099290032;-1480.4900376285;-758.232667480682;-1068.68664283208;3259;0;581;-7690;-14723;-66;254;39;309564;500;10:43:32.624720
-641.420279016137;-631.865125857055;-538.461185800537;-865.324346846654;-1342.08122458853;-1647.78898581344;-1105.57049597574;-1154.15352089968;3259;0;581;-7690;-14723;-66;254;39;309565;500;10:43:32.624800
-659.649050124167;-489.656735463559;-295.702204188358;-536.602479320397;-1081.04662083675;-1253.5221201054;-1376.84194328472;-1275.09507424007;3259;0;497;-7661;-14654;-2;140;94;309566;500;10:43:32.624850
-799.243198743773;-673.50508054218;-605.512885664954;-809.112676628873;-1018.18656346723;-849.095014956807;-911.965904833928;-1135.81273147489;3259;0;497;-7661;-14654;-2;140;94;309567;500;10:43:32.624921
-823.090789716968;-835.018823421216;-862.200732186522;-1073.79430136987;-1098.55651982376;-720.747412743277;-600.204288465608;-1080.37287184016;3259;0;497;-7661;-14654;-2;140;94;309568;500;10:43:32.624999
-984.982403508541;-1000.07798957396;-1055.74746338038;-1267.48104870422;-1371.04965022096;-1410.24614655412;-801.422398231547;-1260.52958853359;3259;0;497;-7661;-14654;-2;140;94;309569;500;10:43:32.625060
-864.04454557713;-935.950510425903;-892.859065156766;-979.782741611449;-906.736899973601;-968.226522142284;-978.974921893957;-1289.47111468267;3259;0;497;-7661;-14654;-2;140;94;309570;500;10:43:32.625136
-740.037819272307;-666.192736387482;-538.691318849276;-537.007488342109;-484.58983238892;-531.714436279695;-1271.58734433542;-1365.45605339782;3259;0;497;-7661;-14654;-2;140;94;309571;500;10:43:32.625193
-590.459124926413;-548.627033570177;-431.385081272084;-407.686583732685;-300.15829822339;-258.982905140779;-1065.8599817754;-1244.35955049318;3259;0;497;-7661;-14654;-2;140;94;309572;500;10:43:32.625254
-570.619347337122;-421.945975268598;-514.191031486034;-484.655728212651;-399.278510782442;-362.700974023449;-809.996571832709;-1141.51558696734;3259;0;497;-7661;-14654;-2;140;94;309573;500;10:43:32.625337
-683.652536016594;-489.138942874701;-694.815175554858;-577.750788460816;-478.984590268915;-294.735650309827;-592.302453493673;-1027.86600488502;3259;0;497;-7661;-14654;-2;140;94;309574;500;10:43:32.625401
-1222.46293990322;-870.905930691619;-918.535115176257;-918.291721849615;-858.87239050111;-832.892607774799;-792.92303989742;-1188.66078878823;3259;0;497;-7661;-14654;-2;140;94;309575;500;10:43:32.625460
-1095.48958434264;-935.441933045414;-960.659924352401;-913.454302212031;-914.894887310709;-1028.01890576767;-841.6528510854;-1105.15620029461;3259;0;452;-7656;-14568;-25;-56;79;309576;500;10:43:32.625519
-814.436184701113;-846.193351298663;-931.490416714028;-937.93643667881;-1028.82864433133;-1160.57125459761;-867.184130761525;-1167.39476757749;3259;0;452;-7656;-14568;-25;-56;79;309577;500;10:43:32.625577
-676.890160418173;-722.075167355109;-736.028942832801;-753.855690869605;-935.915864303277;-1043.88303772558;-611.765752626403;-895.758550237067;3259;0;452;-7656;-14568;-25;-56;79;309578;500;10:43:32.671496
-813.492652921666;-998.232254870045;-1178.09166376304;-1337.47726820962;-1618.0812660164;-1987.05153599418;-706.985330159812;-1240.54916744573;3259;0;452;-7656;-14568;-25;-56;79;309579;500;10:43:32.671546
-948.403094639633;-1026.7252434845;-1284.2365304391;-1415.39342698976;-1590.4915722346;-2070.33331095627;-814.775037038725;-1353.98376434212;3259;0;452;-7656;-14568;-25;-56;79;309580;500;10:43:32.672330
-1126.03798762849;-1171.5760840672;-1385.97528878542;-1590.05569425072;-1569.01481899473;-1845.21698804123;-905.892123291511;-1447.63012213087;3259;0;452;-7656;-14568;-25;-56;79;309581;500;10:43:32.672416
-1049.32366516064;-1050.39421782367;-1141.73054302822;-1481.98349792499;-1509.84198917333;-1601.55938580442;-962.772713368256;-1457.09324810928;3259;0;452;-7656;-14568;-25;-56;79;309582;500;10:43:32.672480
-817.661437996527;-815.001846983286;-1045.94502247038;-1359.03515369433;-1434.31854026203;-1622.28946883239;-1315.60491143199;-1431.82526290178;3259;0;452;-7656;-14568;-25;-56;79;309583;500;10:43:32.672561
-798.598696115477;-839.419383862525;-1152.78392602185;-1382.48724670954;-1283.6035713936;-1690.85421592951;-1248.58086747427;-1386.15022941541;3259;0;452;-7656;-14568;-25;-56;79;309584;500;10:43:32.672612
-1043.00530313078;-991.978396384265;-1196.20118728915;-1562.90743200799;-1441.45448676301;-1798.26795359465;-1210.91788848522;-1458.33515404046;3259;0;452;-7656;-14568;-25;-56;79;309585;500;10:43:32.672674
-906.331352918969;-884.885002650188;-903.781185732915;-1082.439347053;-996.271546530187;-1359.94711029772;-1095.9349564287;-1477.78827896772;3259;0;495;-7633;-14605;-243;187;-133;309586;500;10:43:32.672756
-802.470294846004;-697.025833496022;-647.915972445355;-883.926624442548;-775.989862090722;-1132.59753044092;-890.086309573881;-1347.65879196549;3259;0;495;-7633;-14605;-243;187;-133;309587;500;10:43:32.672827
-716.569119729866;-658.870828770628;-538.575196952227;-805.130912368592;-684.574865204735;-901.42386766928;-533.904214645321;-993.209397590121;3259;0;495;-7633;-14605;-243;187;-133;309588;500;10:43:32.672907
-1051.70543040171;-1143.82617617382;-1159.16545642488;-1582.75650302335;-1474.64163727608;-1554.10621022737;-819.048066614438;-1179.1129641211;3259;0;495;-7633;-14605;-243;187;-133;309589;500;10:43:32.672963
-1209.4490623959;-1416.5709417512;-1421.13404875419;-1721.00021832524;-1534.66286087019;-1746.54808754213;-1198.61980236218;-1195.80788661458;3259;0;495;-7633;-14605;-243;187;-133;309590;500;10:43:32.672996
-1348.50516831155;-1637.93554817806;-1598.63519106559;-1747.83533803641;-1557.57101924644;-1810.5326576621;-1262.24309495257;-1372.07340889764;3259;0;495;-7633;-14605;-243;187;-133;309591;500;10:43:32.673027
-1077.78555076185;-1438.59579820136;-1472.69878216834;-1601.20541177178;-1532.25802225721;-1828.43025073668;-1157.76722635236;-1235.21011401191;3259;0;495;-7633;-14605;-243;187;-133;309592;500;10:43:32.673058
-1108.696793859;-1343.67234439781;-1346.51139951991;-1429.99020016915;-1479.16391385671;-1740.89180320439;-1128.36591313032;-1233.79899989756;3259;0;495;-7633;-14605;-243;187;-133;309593;500;10:43:32.673093
-1208.93917789962;-1352.6129126188;-1501.3842382747;-1605.56529825212;-1608.63524786565;-1815.69498722146;-1157.40605318302;-1292.24159339872;3259;0;495;-7633;-14605;-243;187;-133;309594;500;10:43:32.673129
-1332.30982302562;-1482.28071813445;-1749.66052714771;-1895.8484381737;-1929.09595809062;-2150.39234528398;-1181.96132047314;-1340.58980190695;3259;0;495;-7633;-14605;-243;187;-133;309595;500;10:43:32.673164
-1473.60502699758;-1629.47948049715;-1923.27056036904;-1990.64550369997;-2076.92366851971;-2257.45144831751;-1314.70083510013;-1435.42786154241;3259;0;547;-7632;-14771;-202;160;-21;309596;500;10:43:32.673202
-1266.71351331109;-1473.87778009955;-1728.50618333873;-1677.93968714681;-1786.56553411567;-1986.13343755199;-1266.0247404009;-1363.00046599155;3259;0;547;-7632;-14771;-202;160;-21;309597;500;10:43:32.673241
-817.007821816508;-1029.87513494943;-1349.0974840546;-1104.18525485785;-1250.66987489766;-1439.12874286507;-1022.10818630354;-1012.46070868269;3259;0;547;-7632;-14771;-202;160;-21;309598;500;10:43:32.673281
-788.455321791206;-996.763486277167;-1393.70369082537;-1099.34172066409;-1284.82235286783;-1718.79013243722;-910.605971523535;-1083.09955959462;3259;0;547;-7632;-14771;-202;160;-21;309599;500;10:43:32.673320
-699.908050940862;-901.986528475297;-1144.9023183103;-933.550661946036;-1198.40288683585;-1961.81385100597;-920.513990825317;-1066.22647508999;3259;0;547;-7632;-14771;-202;160;-21;309600;500;10:43:32.718914
-862.763217416293;-1060.35460316234;-1471.4056680096;-1202.20742657093;-1459.83815395042;-2116.81046564558;-783.201439207389;-1019.61399731607;3259;0;547;-7632;-14771;-202;160;-21;309601;500;10:43:32.718952
-1086.93706198912;-1235.23676471122;-1698.51924625592;-1414.04699587245;-1671.42175827961;-2104.51867865883;-757.228685502483;-1101.1188680744;3259;0;547;-7632;-14771;-202;160;-21;309602;500;10:43:32.718987
-950.42046395061;-1052.2793119907;-1572.35723719915;-1234.3147721998;-1364.58339726865;-1288.52193332197;-807.606562640444;-1038.33021267942;3259;0;547;-7632;-14771;-202;160;-21;309603;500;10:43:32.719019
-857.159810576155;-942.600952057992;-1491.43405798541;-1050.99808804885;-1126.88498708323;-668.925262257107;-520.365462851551;-860.661861446654;3259;0;547;-7632;-14771;-202;160;-21;309604;500;10:43:32.719042
-723.429010688327;-807.029264254065;-1314.61499023371;-819.351777025596;-1041.23418557163;-1126.56598846202;-427.35282429036;-818.566170972965;3259;0;547;-7632;-14771;-202;160;-21;309605;500;10:43:32.719066
-661.063012720465;-641.021569886981;-1014.04955024842;-566.96075633855;-936.825136556184;-1131.59349163594;-482.65100615565;-913.290658276981;3259;0;644;-7847;-14828;190;248;120;309606;500;10:43:32.719620
-850.914010364492;-964.056784132637;-1284.32277022538;-984.275090387172;-1290.988712287;-1254.93876199186;-258.748155022446;-910.45745338396;3259;0;644;-7847;-14828;190;248;120;309607;500;10:43:32.719649
-680.201443649878;-916.451726639252;-1316.81475641816;-1028.86765276507;-1230.41887235184;-969.392657808034;-445.955069469432;-702.796359359451;3259;0;644;-7847;-14828;190;248;120;309608;500;10:43:32.719676
-907.479949083769;-1088.4002833689;-1455.87973751321;-1188.60047383651;-1330.31879468808;-1066.4021828318;-636.53443695691;-1081.20660826304;3259;0;644;-7847;-14828;190;248;120;309609;500;10:43:32.719703
-357.223565682308;-340.476912613032;-481.903186124392;-162.471126772035;-375.382524162804;-490.420571547698;-1122.77249079257;-942.457954246726;3259;0;644;-7847;-14828;190;248;120;309610;500;10:43:32.719732
-199.396354207521;-212.16277259385;-390.5715664814;-144.422758203386;-462.079488013336;-764.626398922942;-795.572481404311;-557.245869968624;3259;0;644;-7847;-14828;190;248;120;309611;500;10:43:32.719776
-367.400394615544;-345.470966998012;-452.358617693183;-176.031987425618;-694.676660560758;-1268.45257918351;-857.220407859852;-669.873579782921;3259;0;644;-7847;-14828;190;248;120;309612;500;10:43:32.719807
-332.603312258176;-339.082804548748;-506.507719755843;-188.725978079413;-524.682185605286;-938.302717666463;-931.624315512885;-614.94575582621;3259;0;644;-7847;-14828;190;248;120;309613;500;10:43:32.719869
-448.791514910284;-477.244867571108;-705.343504268469;-419.573952541537;-744.810551793252;-922.863087692129;-814.004166380562;-660.581234505255;3259;0;644;-7847;-14828;190;248;120;309614;500;10:43:32.719903
-257.926477529889;-257.453335116632;-534.443028343708;-427.694405578126;-696.760028733423;-898.755342420442;-727.624829837827;-482.329081188187;3259;0;644;-7847;-14828;190;248;120;309615;500;10:43:32.719935
-343.685131724377;-234.767616988904;-502.319374067182;-230.902213836582;-380.857843462689;-615.424720746952;-623.547248058845;-656.173061259124;3259;0;750;-8094;-14800;824;165;145;309616;500;10:43:32.719985
-221.438287612384;-110.582533384608;-428.504169035853;-153.02792646958;-367.798102197243;-461.531388065741;-406.006837729467;-452.987075323982;3259;0;750;-8094;-14800;824;165;145;309617;500;10:43:32.720025
-197.576256388965;-190.603326927236;-472.512332272431;-241.885732249569;-534.680698172573;-464.3088350131;-95.5268910855853;-190.25732746133;3259;0;750;-8094;-14800;824;165;145;309618;500;10:43:32.720076
-641.434859568888;-567.836940914552;-873.040305017698;-722.052399860234;-934.458195805014;-834.366388325363;-156.108667907482;-419.206931330132;3259;0;750;-8094;-14800;824;165;145;309619;500;10:43:32.720116
-783.883755656486;-604.847242074859;-982.719768835384;-976.259021088687;-1057.10433210226;-925.354349257572;31.6430881155555;-315.880649739516;3259;0;750;-8094;-14800;824;165;145;309620;500;10:43:32.720156
-210.511480833616;-96.4235213043875;-400.377627419299;-423.285997272611;-352.842996942232;-247.5064889715;-255.748183334044;-193.856287775398;3259;0;750;-8094;-14800;824;165;145;309621;500;10:43:32.720195
123.136355429594;277.696544823772;-34.4236092107362;-181.719982205732;-140.240121165067;70.0041850052295;-347.838056477486;-95.1008507068851;3259;0;750;-8094;-14800;824;165;145;309622;500;10:43:32.720243
-419.689434658214;-175.942333820072;-452.494535025073;-513.420788082906;-481.630012282802;-344.389525841125;-687.560748364261;-552.906232194502;3259;0;750;-8094;-14800;824;165;145;309623;500;10:43:32.720289
-441.909422729237;-377.236766886336;-497.425507834302;-481.704857487477;-366.655280281911;-284.834936983276;-537.753726921249;-334.662282071378;3259;0;750;-8094;-14800;824;165;145;309624;500;10:43:32.766376
-199.138049949702;-351.756490843725;-393.253957012374;-535.881663027697;-436.442523605175;-275.748133128332;-480.056652645379;-255.310865956149;3259;0;750;-8094;-14800;824;165;145;309625;500;10:43:32.766418
-402.919334358356;-328.224588658658;-374.028333693185;-602.079550735799;-510.035991351935;-415.495327321974;-478.741017305572;-363.178670598794;3259;0;749;-8076;-14836;1018;146;272;309626;500;10:43:32.766443
-243.575846530183;-274.243933971808;-344.585790161637;-672.169060337212;-630.571134006587;-416.059326431879;-284.39397871729;-246.298878376683;3259;0;749;-8076;-14836;1018;146;272;309627;500;10:43:32.766470
308.467661134708;98.545435334258;-52.8000340926606;-344.217421911969;-333.924208007295;-144.180251009014;-297.4597958568;-71.5734122029507;3259;0;749;-8076;-14836;1018;146;272;309628;500;10:43:32.766502
22.1306209348786;-263.592930070445;-493.941572771294;-913.57673791917;-912.042964081312;-557.024819698189;-400.813863906878;-388.912934235918;3259;0;749;-8076;-14836;1018;146;272;309629;500;10:43:32.766540
-605.178248568584;-681.417807288378;-802.428441400556;-1233.97095042323;-1098.6035560809;-471.466764972007;-293.765302363566;-502.637205630343;3259;0;749;-8076;-14836;1018;146;272;309630;500;10:43:32.766575
-372.044095194697;-484.643578173832;-487.347900462602;-900.597859797079;-650.498537335549;-80.0101255673947;-38.4654946273417;-130.537147067294;3259;0;749;-8076;-14836;1018;146;272;309631;500;10:43:32.766613
-162.045950058492;-137.74035488124;-6.35959324527393;-613.537347942901;-546.439448863206;-94.4852187306447;66.984996234581;-53.2467971279578;3259;0;749;-8076;-14836;1018;146;272;309632;500;10:43:32.766656
-94.7328686556938;-37.5468484931161;131.478647527822;-519.925701040988;-555.16329605485;-167.248728294245;95.7737752575933;-14.6268940462612;3259;0;749;-8076;-14836;1018;146;272;309633;500;10:43:32.766703
-260.915263453662;-335.240200957557;-31.4716113660906;-606.538461801625;-563.367509901367;-164.105788117084;47.4315324037446;-77.1405476347839;3259;0;749;-8076;-14836;1018;146;272;309634;500;10:43:32.766765
-16.7768786729167;-398.192220298049;-205.499525740939;-911.857878202076;-850.003069211698;-117.081832189249;99.5276506715034;86.5381180241288;3259;0;749;-8076;-14836;1018;146;272;309635;500;10:43:32.766852
-349.284341917127;-648.19850143493;-375.895479449945;-1175.61398334692;-1031.42114217428;-53.4201712508192;-45.8318929679912;-164.792376454675;3259;0;673;-7926;-14746;777;302;187;309636;500;10:43:32.766925
-252.503917301724;-457.683897124727;10.1513767567726;-672.873276058809;-562.698601174255;337.378309428955;-165.878895788417;-31.3853174604942;3259;0;673;-7926;-14746;777;302;187;309637;500;10:43:32.767027
-210.5939759701;-429.057891859172;24.8964060804596;-447.422472414919;-462.560108521056;283.314765816458;-33.0503527258511;67.6591072055724;3259;0;673;-7926;-14746;777;302;187;309638;500;10:43:32.767096
-322.742732520458;-637.784646119023;-347.348133478488;-923.005940684997;-673.72160590186;178.630728726331;15.0723238892711;-33.2987138117335;3259;0;673;-7926;-14746;777;302;187;309639;500;10:43:32.767166
-443.12285671051;-816.369285345664;-668.606218992634;-1321.27880723729;-777.496631513571;183.196045851663;151.635849256549;-137.492897324462;3259;0;673;-7926;-14746;777;302;187;309640;500;10:43:32.767241
-449.160533570768;-803.901236125855;-712.41086428873;-1346.49997325347;-880.460608584396;171.937200347232;234.897505439368;-94.5305107642117;3259;0;673;-7926;-14746;777;302;187;309641;500;10:43:32.767306
-354.848430740896;-506.103167620498;-398.746125901982;-1004.11746126968;-711.724052655369;308.236782657605;67.0133411014305;-189.239868787801;3259;0;673;-7926;-14746;777;302;187;309642;500;10:43:32.767363
56.435851102765;-49.0113655354627;246.832192459554;-303.286104911189;-54.8042105680888;911.672400726479;213.449610315805;6.34259302367854;3259;0;673;-7926;-14746;777;302;187;309643;500;10:43:32.767422
18.5100032850165;-2.83471817662335;279.509129888829;-184.714185661823;211.838169845409;1081.71364384724;-95.3724480812572;-138.562689690844;3259;0;673;-7926;-14746;777;302;187;309644;500;10:43:32.767493
-316.98143067213;-341.631149614298;-119.451941578074;-706.153157467728;-301.126621400155;591.389437588007;-82.984744395927;-181.73778827007;3259;0;673;-7926;-14746;777;302;187;309645;500;10:43:32.767574
-563.140832827824;-717.189617735959;-444.905554076724;-1113.02150909665;-866.584604312065;114.259853950446;-139.47073661483;-265.358403968071;3259;0;534;-7660;-14613;188;172;329;309646;500;10:43:32.767823
-202.366985701998;-473.813424231924;-163.753124093475;-868.616752460645;-705.993813410301;184.753167873922;-149.113772799041;-203.583362141428;3259;0;534;-7660;-14613;188;172;329;309647;500;10:43:32.768861
75.382746640687;-173.993075399762;91.4234634524383;-411.112243885804;-375.274734663157;564.354106726023;-197.073195940132;-111.740992891605;3259;0;534;-7660;-14613;188;172;329;309648;500;10:43:32.768964
131.535632208782;0.553589768606529;201.514280680728;-260.40534993278;-255.23361216694;788.23129595291;-457.550033644322;-207.217951268901;3259;0;534;-7660;-14613;188;172;329;309649;500;10:43:32.769035
-70.2022018404231;-199.270371081863;34.3174253818231;-489.113848581351;-387.966482421517;698.159868482517;-240.157791200258;-231.822934559878;3259;0;534;-7660;-14613;188;172;329;309650;500;10:43:32.800370
-120.695579745575;-332.507953205422;-342.20522399423;-779.247186461114;-583.863067068602;473.589478617565;-279.623392070214;-211.034274102126;3259;0;534;-7660;-14613;188;172;329;309651;500;10:43:32.800400
-556.89804376593;-560.729650179367;-638.28278798676;-972.053020842201;-787.930927444488;197.225843121202;-185.048347355297;-315.842232946205;3259;0;534;-7660;-14613;188;172;329;309652;500;10:43:32.800422
-553.958748093603;-425.814258617943;-465.604311443726;-719.327866959309;-604.450290656156;300.434059329828;-118.093339470359;-166.154661000041;3259;0;534;-7660;-14613;188;172;329;309653;500;10:43:32.800450
-372.732210295857;-443.908134298338;-625.853918141436;-950.943995870195;-759.78843043081;153.25287286914;-51.7675079928417;-288.640021847783;3259;0;534;-7660;-14613;188;172;329;309654;500;10:43:32.800473
-204.567683485188;-366.218011820496;-641.072866781612;-1110.30802068436;-934.681544319437;-42.6015665642979;-114.139302979004;-224.574458870073;3259;0;534;-7660;-14613;188;172;329;309655;500;10:43:32.800498
-167.391112437487;-338.432801890804;-504.364165422775;-895.522192107554;-1052.34329956912;-319.773295929626;-309.520501441922;-337.324838047649;3259;0;401;-7502;-14560;-123;80;291;309656;500;10:43:32.800522
-109.797584168005;-386.630830019332;-521.833029636764;-653.491505426738;-749.494445498266;-65.1940777368918;-264.568240874635;-246.687615932485;3259;0;401;-7502;-14560;-123;80;291;309657;500;10:43:32.800548
130.635304167174;-113.436119614715;-398.561822025477;-393.199517661745;-441.173213080533;254.055861497241;-121.240422856635;92.3481850764911;3259;0;401;-7502;-14560;-123;80;291;309658;500;10:43:32.800577
-38.5942342914808;-234.591132082372;-610.116573737181;-622.608236007078;-557.843007340615;-72.9386755727229;-215.763483392807;-53.7224406849436;3259;0;401;-7502;-14560;-123;80;291;309659;500;10:43:32.800605
-74.0691629389774;-278.865634346957;-650.297048731704;-800.190546961277;-668.738837783611;-242.367960237885;-230.15343882952;-91.58919123702;3259;0;401;-7502;-14560;-123;80;291;309660;500;10:43:32.800636
-32.5392784162414;-392.477660130948;-708.956968978449;-769.073189649388;-766.959216887407;-355.468335239183;-273.852263400656;-235.073522324946;3259;0;401;-7502;-14560;-123;80;291;309661;500;10:43:32.800667
6.54079969792563;-270.319332115791;-565.620985694203;-624.931927980343;-616.960119518994;-274.782962741676;-195.898203188077;-204.747325644962;3259;0;401;-7502;-14560;-123;80;291;309662;500;10:43:32.800698
-168.483818812345;-286.210934143719;-630.976982363583;-652.557918131322;-595.243728781879;-260.371634328996;-229.190277748391;-250.682241281749;3259;0;401;-7502;-14560;-123;80;291;309663;500;10:43:32.800731
-251.957998447602;-406.312982925408;-821.229316559452;-786.949241128214;-702.223788746631;-362.455467529259;-208.261270552246;-238.69456482184;3259;0;401;-7502;-14560;-123;80;291;309664;500;10:43:32.800764
-198.639759095473;-363.627379688826;-834.058507147903;-850.661644604201;-852.578635351094;-593.350295715684;-126.953554239119;-118.38610004857;3259;0;401;-7502;-14560;-123;80;291;309665;500;10:43:32.800797
